task_index,id,task,source_dataset,scene_id,group_id,object_id,bleurt_model_gt,question,ground_truth,model_response
7962,TRJ-7,trajectory-prediction,rwigle,scene_007,group_003,,-0.48140180110931396,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slightly veer right over the next 5 future frames, ending in the front-right region with a maintaining roughly constant speed.","The ego vehicle is likely to continue moving forward slowly through the campus intersection, turning right into the parking lot area where the black sedan is parked, maintaining a low speed throughout the maneuver."
7963,TRJ-7,trajectory-prediction,rwigle,scene_007,group_004,,-0.5998474359512329,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue moving forward along the road, turning right at the upcoming intersection to enter the bus stop area, slowing down to a stop as it approaches the group of people waiting."
7964,TRJ-7,trajectory-prediction,rwigle,scene_007,group_005,,-0.18060961365699768,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a maintaining roughly constant speed.","The ego vehicle will continue driving forward along the paved road, likely turning right at the upcoming intersection to enter the parking area on the right side. It will slow down as it approaches the parking space, maintaining a moderate speed throughout the maneuver."
7965,TRJ-7,trajectory-prediction,rwigle,scene_007,group_006,,-0.31053048372268677,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a decelerating.","The ego vehicle will continue straight ahead along the paved road, maintaining a steady speed as it drives toward the parking area on the right side of the road, where it will likely come to a stop."
7966,TRJ-7,trajectory-prediction,rwigle,scene_007,group_007,,-0.5198861360549927,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slightly veer left over the next 5 future frames, ending in the front-center region with a decelerating.","The ego vehicle will continue straight ahead, maintaining a steady speed as it drives through the parking lot, likely approaching the intersection with the main road ahead."
7967,TRJ-7,trajectory-prediction,rwigle,scene_008,group_001,,-0.18021565675735474,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue straight ahead through the intersection, maintaining its current lane, and will likely accelerate slightly as it clears the intersection. The endpoint region is the open road beyond the intersection, and the speed trend is expected to be increasing."
7968,TRJ-7,trajectory-prediction,rwigle,scene_008,group_002,,-0.16383811831474304,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue driving straight ahead in the current lane, maintaining a steady speed as it progresses along the multi-lane road. It will likely pass the visible traffic ahead and approach the intersection in the distance, with no significant maneuvers expected in the next 5 frames."
7969,TRJ-7,trajectory-prediction,rwigle,scene_008,group_003,,-0.4174407124519348,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a maintaining roughly constant speed.","The ego vehicle will continue driving straight ahead on the current lane, maintaining a steady speed as it progresses along the illuminated road. It will likely pass the visible cars ahead and continue forward into the darker, tree-lined section of the road ahead."
7970,TRJ-7,trajectory-prediction,rwigle,scene_008,group_004,,-0.07973641157150269,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue driving straight ahead on the current road, maintaining a steady speed as it progresses toward the distant intersection ahead. It will likely remain in its current lane without significant maneuvers."
7971,TRJ-7,trajectory-prediction,rwigle,scene_008,group_005,,-0.1153373122215271,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue driving straight ahead on the current lane, maintaining a steady speed as it progresses along the road. The path will remain centered in the lane with no significant maneuvers expected, leading to a forward endpoint in the middle of the road ahead."
7972,TRJ-7,trajectory-prediction,rwigle,scene_008,group_006,,-0.18124061822891235,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a maintaining roughly constant speed.","The ego vehicle will continue driving straight ahead on the current lane, maintaining a steady speed as it follows the road's curvature. It will pass the oncoming bus and other vehicles, with no significant maneuvers expected in the next 5 frames."
7973,TRJ-7,trajectory-prediction,rwigle,scene_008,group_007,,-0.3790915608406067,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a maintaining roughly constant speed.","The ego vehicle will continue driving straight ahead on the current lane, maintaining a steady speed as it moves toward the distant horizon under the streetlights. It will likely pass the illuminated bus stop on the left and continue along the road without any significant maneuvers."
7974,TRJ-7,trajectory-prediction,rwigle,scene_009,group_001,,-0.3374865651130676,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue straight through the intersection, maintaining a steady speed as it proceeds along the road ahead, likely approaching the next set of traffic lights or a pedestrian crossing."
7975,TRJ-7,trajectory-prediction,rwigle,scene_009,group_002,,-0.5228252410888672,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slightly veer left over the next 5 future frames, ending in the front-center region with a maintaining roughly constant speed.","The ego vehicle will continue straight through the intersection, maintaining a steady speed as it proceeds along the wet road, likely approaching the next set of traffic lights or a pedestrian crossing ahead."
7976,TRJ-7,trajectory-prediction,rwigle,scene_009,group_003,,-0.5889019966125488,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slightly veer left over the next 5 future frames, ending in the front-left region with a accelerating.","The ego vehicle will continue straight through the intersection, maintaining a steady speed as it proceeds along the wet road, likely approaching the next set of traffic lights or a pedestrian crossing ahead."
7977,TRJ-7,trajectory-prediction,rwigle,scene_009,group_004,,-0.2143348753452301,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue straight ahead through the intersection, maintaining its current lane, and will likely slow down slightly as it approaches the crosswalk and pedestrian activity on the right side."
7978,TRJ-7,trajectory-prediction,rwigle,scene_009,group_005,,-0.1153772845864296,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue straight ahead on the current lane, maintaining a steady speed as it drives through the urban night environment, with no significant maneuvers or lane changes anticipated in the next 5 frames."
7979,TRJ-7,trajectory-prediction,rwigle,scene_009,group_006,,-0.2794540822505951,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue straight ahead, maintaining its current lane and speed, as indicated by the consistent forward trajectory and lack of steering input across the frames. It will proceed toward the illuminated commercial area on the right, likely approaching an intersection or traffic light in the distance."
7980,TRJ-7,trajectory-prediction,rwigle,scene_009,group_007,,-0.28128308057785034,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to go straight over the next 5 future frames, ending in the front-center region with a accelerating.","The ego vehicle will continue straight ahead on the current lane, maintaining a steady speed as it drives through the urban night environment, passing under streetlights and alongside other vehicles without changing lanes or making turns."
7981,TRJ-7,trajectory-prediction,rwigle,scene_010,group_001,,-0.42858192324638367,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining its current speed as it proceeds along Holland Ave. It will pass the crosswalk where pedestrians are waiting and exit the frame to the right."
7982,TRJ-7,trajectory-prediction,rwigle,scene_010,group_002,,-0.26551079750061035,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining a steady speed as it proceeds along Holland Ave, with no significant maneuvers expected in the next 5 frames."
7983,TRJ-7,trajectory-prediction,rwigle,scene_010,group_003,,-0.22677062451839447,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining its current speed as it proceeds along Holland Ave, with no significant maneuvers expected in the next 5 frames."
7984,TRJ-7,trajectory-prediction,rwigle,scene_010,group_004,,-0.22677062451839447,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining its current speed as it proceeds along Holland Ave, with no significant maneuvers expected in the next 5 frames."
7985,TRJ-7,trajectory-prediction,rwigle,scene_010,group_005,,-0.22677062451839447,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining its current speed as it proceeds along Holland Ave, with no significant maneuvers expected in the next 5 frames."
7986,TRJ-7,trajectory-prediction,rwigle,scene_010,group_006,,-0.22677062451839447,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining its current speed as it proceeds along Holland Ave, with no significant maneuvers expected in the next 5 frames."
7987,TRJ-7,trajectory-prediction,rwigle,scene_010,group_007,,-0.22677062451839447,"Based on the past 5 consecutive 360-degree multi-camera frames, briefly describe the ego vehicle's likely future path over the next 5 future frames (approximately 2.5 seconds). Mention the overall maneuver, endpoint region, and speed trend in 1-2 sentences.","The ego vehicle is most likely to slow to near stop over the next 5 future frames, ending in the near the current position with a stopping / nearly stopped.","The ego vehicle will continue straight through the intersection, maintaining its current speed as it proceeds along Holland Ave, with no significant maneuvers expected in the next 5 frames."
8383,SC-6,scene-context,rwigle,scene_001,group_001,,-0.13753008842468262,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a modern urban environment under bright, sunny weather with clear skies and strong daylight. The road is a multi-lane asphalt street with white lane markings, flanked by contemporary glass and steel office buildings. Construction or maintenance barriers are present along the right side. Notable activity includes a large truck parked on the left side with workers loading goods, and pedestrians visible on sidewalks and crossing the street. An elevated walkway or bridge crosses over the road in the distance."
8384,SC-6,scene-context,rwigle,scene_001,group_002,,-0.34446579217910767,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a modern urban environment under bright, clear daylight with a partly cloudy sky. The road is a multi-lane asphalt street with visible lane markings, featuring a pedestrian overpass in the middle distance. Surrounding the road are contemporary buildings with glass and steel facades, landscaped green areas with young trees, and construction barriers (orange and white) indicating ongoing work. Notable activity includes vehicles (cars, a truck) moving along the road, pedestrians on sidewalks and near the overpass, and a worker in a red shirt standing beside the truck. The overall atmosphere is that of a busy, developed city area."
8385,SC-6,scene-context,rwigle,scene_001,group_003,,-0.1565319001674652,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a modern urban environment under bright, clear daylight with a partly cloudy sky. The road is a multi-lane asphalt street with visible traffic markings, including a pedestrian crosswalk and directional arrows. Surrounding the road are contemporary high-rise buildings, lush green trees, and landscaped areas. Notable activity includes vehicles (cars, a truck, and an excavator) and pedestrians crossing or walking along sidewalks. Construction barriers and traffic lights are present, indicating active roadwork or traffic management. The overall atmosphere is that of a busy, well-maintained city street."
8386,SC-6,scene-context,rwigle,scene_001,group_004,,-0.37486594915390015,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a modern urban environment under bright, clear daylight with a partly cloudy sky. The road is a multi-lane asphalt street with marked crosswalks and traffic signals, featuring active construction with orange barriers and an excavator. Surrounding activity includes pedestrians walking on sidewalks near contemporary glass-and-steel buildings, and vehicles navigating the road. A prominent ""Fusionopolis"" sign is visible, indicating a tech or business park area."
8387,SC-6,scene-context,rwigle,scene_001,group_005,,-0.36964794993400574,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a modern urban environment under bright, clear daylight with a partly cloudy sky. The road is a multi-lane asphalt street with visible lane markings, traffic cones, and construction barriers, indicating active roadwork. Notable surrounding activity includes pedestrians crossing a marked crosswalk, vehicles (including a white van and a white sedan) on the road, and construction equipment (an orange Doosan excavator) parked near barriers. The area is surrounded by contemporary office buildings, including one prominently displaying a ""Fusionopolis Two"" sign, and is lined with trees and greenery."
8388,SC-6,scene-context,rwigle,scene_001,group_006,,-0.36421242356300354,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a modern urban environment under bright, clear daylight with no visible clouds. The road is a multi-lane asphalt street with marked lanes and orange traffic cones indicating a construction or work zone. Surrounding the road are contemporary office buildings, lush green trees, and landscaped areas. Notable activity includes a white van driving ahead, a white truck and a silver sedan parked on the right, and an orange excavator on the right side of the road near construction barriers. Pedestrians can be seen walking on the sidewalk and crossing the street. A large ""Fusionopolis Two"" sign is visible on the left, identifying the location."
8389,SC-6,scene-context,rwigle,scene_001,group_007,,-0.3683452010154724,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a construction zone environment with dense traffic. The baseline scene risk is high risk, and notable surrounding activity includes parked truck, construction, intersection, turn left, following a van; construction-related roadside activity; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts an urban environment with overcast, diffused lighting, suggesting cloudy weather. The road is a multi-lane asphalt street with yellow dividing lines, featuring construction activity indicated by orange traffic cones and an excavator. Surrounding buildings are modern office structures. Notable activity includes vehicles (a white van, a white truck, and a silver car) and pedestrians near the buildings, with a motorcycle briefly visible in one frame. The overall setting is a busy, developed city area with ongoing construction."
8390,SC-6,scene-context,rwigle,scene_002,group_001,,-0.4170680642127991,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts an urban environment under overcast, cloudy skies with diffused, even lighting. The road is a multi-lane city street with a bridge crossing a river, featuring yellow dividing lines and traffic signals. Notable surrounding activity includes pedestrians on sidewalks near a large, white, bottle-shaped ""Hood"" building and a Starbucks Coffee shop with glass walls. Vehicles are visible on the road, and the background shows a city skyline with various buildings, including skyscrapers. The overall atmosphere is that of a typical, moderately busy city day."
8391,SC-6,scene-context,rwigle,scene_002,group_002,,-0.3854341506958008,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a city street with mixed weather conditions: partly cloudy skies with patches of sun, creating bright areas and some shadows. Lighting is natural daylight. The road is a multi-lane urban street with marked crosswalks, traffic lights, and a bus lane. Surrounding activity includes pedestrians walking on sidewalks, cars driving in both directions, and notable buildings such as a distinctive white ""Hood"" building and a Starbucks coffee shop. The environment is active and typical of a downtown urban area."
8392,SC-6,scene-context,rwigle,scene_002,group_003,,-0.6850188970565796,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts an urban street environment under overcast, diffused lighting conditions, suggesting a cloudy day. The road is a multi-lane city street with double yellow lines, marked for bus lanes, and features moderate traffic including cars and pedestrians. Surrounding buildings are primarily brick structures, including a prominent building with an arched entrance labeled ""THREE THIRTEEN"" and another with ""YAWKEY CENTER FOR CHILDREN AND LEARNING."" Notable activity includes pedestrians walking on sidewalks and crossing streets, and a distinctive red and white ""Budweiser"" branded building visible in the distance. The overall atmosphere is that of a typical, moderately busy city street."
8393,SC-6,scene-context,rwigle,scene_002,group_004,,-0.4158726930618286,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts an urban street environment under overcast, diffused lighting conditions, suggesting cloudy weather. The road is a multi-lane city street with visible lane markings, traffic signals, and crosswalks. Surrounding the street are tall brick buildings, some with commercial signage (e.g., ""YAWKEY CENTER FOR CHILDREN AND LEARNING""), and a mix of parked and moving vehicles. Pedestrians are visible on sidewalks and crossing streets, and there is noticeable activity including a person walking near a parked car on the right and others near a crosswalk on the left. The overall atmosphere is that of a typical busy city intersection."
8394,SC-6,scene-context,rwigle,scene_002,group_005,,-0.3535456657409668,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a city street with overcast, diffused lighting, suggesting cloudy weather. The road is a multi-lane urban street with double yellow lines, flanked by tall brick buildings. Notable activity includes pedestrians crossing intersections, cars driving in both directions, and a silver sedan parked on the right side of the road. The environment appears to be a busy downtown area with moderate traffic and foot traffic."
8395,SC-6,scene-context,rwigle,scene_002,group_006,,-0.43560078740119934,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a city street with brick buildings on both sides, under overcast, diffused lighting. The road is a multi-lane street with double yellow lines, likely in a downtown or commercial area, as indicated by parked cars, pedestrians, and a visible ""TRINITY"" archway. Traffic is moderate, with cars moving and pedestrians crossing intersections. The weather appears to be cloudy, with no direct sunlight."
8396,SC-6,scene-context,rwigle,scene_002,group_007,,-0.26357585191726685,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a typical urban street in a city with brick buildings lining both sides. The weather is overcast with diffused lighting, suggesting a cloudy day. The road is a two-lane street with double yellow lines, likely in a residential or mixed-use area. Notable activity includes parked cars along the curbs, a row of public bicycles at a station, pedestrians walking on sidewalks, and a person riding a bicycle in the first few frames. The overall environment appears calm and routine for a city street."
8397,SC-6,scene-context,rwigle,scene_002,group_008,,-0.5371415615081787,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a straight urban/suburban road environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes many peds right, wait for turning car, long bike rack left, cyclist; multiple pedestrians near the roadway; bicycles or scooters sharing space with traffic; steady multi-vehicle traffic flow.","The scene depicts a typical urban street in a city, likely New York, with brick buildings lining both sides. The road is a two-lane street with double yellow lines, flanked by parked cars and commercial storefronts, including a Dunkin' Donuts. The weather appears overcast with diffused lighting, suggesting a cloudy day. There is moderate traffic, including a white ""fios"" van parked on the left, and pedestrians are visible on sidewalks. The overall environment is active but not congested, with a mix of residential and commercial activity."
8398,SC-6,scene-context,rwigle,scene_003,group_001,,-0.3455023169517517,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a parking lot / off-road area environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes parking lot, parked cars, jaywalker, bendy bus, gardening vehicles; parking-lot traffic and parked vehicles; steady multi-vehicle traffic flow.","The scene depicts a sunny day with clear skies and bright, direct lighting. The road is a multi-lane asphalt street with double yellow lines, flanked by commercial buildings and parking lots. Notable surroundings include a ""VERTEX PHARMACEUTICALS"" building, a large warehouse-style structure, and various parked vehicles including a white van, work trucks, and SUVs. There is minimal activity, with only a few cars visible on the road and no pedestrians."
8399,SC-6,scene-context,rwigle,scene_003,group_002,,-0.2555479407310486,"Describe the overall environment of the scene, including weather, lighting conditions, road type, and notable surrounding activity.","The scene takes place during daytime (adequate natural lighting) under clear / sunny conditions. It is set in a parking lot / off-road area environment with dense traffic. The baseline scene risk is moderate risk, and notable surrounding activity includes parking lot, parked cars, jaywalker, bendy bus, gardening vehicles; parking-lot traffic and parked vehicles; steady multi-vehicle traffic flow.","The scene depicts a sunny day with clear skies and bright, direct lighting. The road is a multi-lane urban street with double yellow lines, flanked by commercial buildings and parking lots. Numerous cars are parked along the sides, and a white utility truck is visible in the first few frames. The environment appears calm with minimal traffic, suggesting a typical daytime setting in a business or industrial area."
